text,true brand,predicted brand,choice brand,prob brand,true model,predicted model,choice model,prob model
"Merke: ONLY
												Størrelse: XS",ONLY,ONLY,1,0.999329678837,nan,ONLY,0,0.000243154036181
Georg Jensen vase selges. ,Georg Jensen,Georg Jensen,1,0.988405763263,nan,Jensen,0,0.0426087663335
Marc jacobs armbånd. ,Marc jacobs,Marc jacobs,1,0.999165216805,nan,jacobs,0,0.000142532797764
Kjole Guess str.M- brukt 2 ganger,Guess,Guess,1,0.998040731201,nan,Guess,0,5.91108955699e-06
Ubrukt kjole fra Stella Nova str 38 polyester,Stella Nova,Stella Nova,1,0.999999684502,nan,Nova,0,1.21269874698e-06
Fjellreven xl/l pent brukt,Fjellreven,Fjellreven,1,0.998516958382,nan,xl,0,2.95471129928e-07
"Daniel Wellington til herre. Ny pris 1699,-. Fin stand.",Daniel Wellington,Daniel Wellington,1,0.999982916915,nan,Wellington,0,1.38307453279e-05
"Slim bertoni small, Bordeaux farge før pris 699",bertoni,bertoni,1,0.999969892727,nan,Slim,0,6.55231004127e-06
Jakke fra Molo i str 10 år. Ny,Molo,Molo,1,0.997238235054,nan,Molo,0,0.000426138543067
Skoletter i skinn fra Stockholm Design Group str 43,Stockholm Design Group,Stockholm Design Group,1,0.99999999977,nan,Group,0,8.83362192439e-06
"Converse str 9,5 US sjakk brukt 1 gang.",Converse,Converse,1,0.999998709532,nan,9,0,7.98188579455e-06
"Michael kors hamilton veske selges, kjøpt på Høyer Oslo ",Michael kors,Michael kors hamilton,1,0.99973515294,hamilton,hamilton,0,0.0176059553263
"Retro Napapijri ski jacket. Size M. Limited use, no damage",Napapijri,Retro Napapijri,1,0.982818098388,nan,Napapijri,0,0.00146655066693
"Kort sommerdress fra Ralph Lauren str 6 mnd, liten i str",Ralph Lauren,Ralph Lauren,1,0.999999996312,nan,Kort,0,5.44649172018e-06
Topp fra H&M str S,H&M,H&M,1,1.0,nan,S,0,3.23168406706e-08
Midje belte st 38,nan,Midje,0,0.00756984014539,nan,Midje,0,2.64572625379e-05
Ny! Trench fra Twist&Tango str.36,Twist&Tango,Twist&Tango,1,0.999995669455,nan,Tango,0,3.13941627136e-07
Balenciaga clutch ! Str 25 cm 15cm brukt ,Balenciaga,Balenciaga,1,0.999999788913,nan,25,0,1.8424540598e-05
Beige lenestol nypris 4000kr. Hentes i Kristiansand ,nan,Beige,0,0.00013444356191,nan,Beige,0,3.44152752587e-06
"Hunter støvler, lite brukt. Størrelse 36.",Hunter,Hunter,1,0.999999978295,nan,støvler,0,3.91555870885e-06
Genser fra Hunkydory str. M. Lite brukt. ,Hunkydory,Hunkydory,1,0.999999754779,nan,Hunkydory,0,2.31783374139e-07
"Tynn grå genser, str L. Fra vivikes, ny pris 299kr",vivikes,vivikes,1,0.893615484586,nan,Tynn,0,1.10716923461e-05
"Strøken iphone 6 16gb sølv.
												Kjøpt ny i februar 2015",nan,Strøken,0,6.21000989051e-05,iphone 6 16gb,iphone,0,0.157074431714
Magetopp fra Forever21 str S/P,Forever21,Forever21,1,0.999786911539,nan,Forever21,0,0.000110651449685
Ny bil til ferien Skoda Oct. 5 d.combi aut.2002-157000 km,Skoda,Skoda,0,0.00293131384007,Oct.,Skoda,0,0.000719439665285
"Asos, str 37. Ubrukte! Nypris 400kr",Asos,Asos,1,0.999999994353,nan,400kr,0,7.2213791708e-06
Bikbok hettegenser str S brukt,Bikbok,Bikbok,1,0.999999993596,nan,hettegenser,0,4.08550176047e-07
Kjole fra Rare London i str S. Brukt én gang. ,Rare London,Rare London,1,0.999994476414,nan,Rare,0,4.45651579366e-06
Orginal Burberry dress 12 mnd. Lite brukt. ,Burberry,Orginal,1,0.853004525219,nan,Burberry,0,0.183300219308
Crockett Guitars 8 str Fortuna tenor ukulele me bag!,Crockett Guitars,Crockett Guitars,1,0.999360883606,Fortuna,Guitars,0,0.0229240453724
5cm platå. Kjøpt i London. Str 39.,nan,5cm,0,0.00544860903854,nan,5cm,0,3.52349603723e-05
"Alpina RC skisko, brukt, liten 39 i str. NNN binding.",Alpina,Alpina RC,1,0.963578737684,RC,RC,0,0.341069848839
Ny Adax skinn skulderveske ca 30x38cm,Adax,Adax,1,0.997856277445,nan,Adax,0,1.2447970168e-05
MC hansker.,nan,MC,0,0.000898338163772,nan,MC,0,2.80382688656e-07
"Madden Girl, str 37. Ubrukte! Kypros 600kr",Madden Girl,Madden Girl,1,0.999781046106,nan,Girl,0,0.0341984893949
"Deep 7, str 37. Ubrukte! Ny pris 400kr",Deep 7,Deep,1,0.9578543648,nan,7,0,0.356530247057
"Ny brudekjole, kjøpt på jjshouse, selges. Str. 46-48",jjshouse,jjshouse,0,9.79364658818e-06,nan,48,0,2.23258924801e-08
"Target shorts size 3
						",Target,Target,1,0.995717093813,nan,shorts,0,0.000410393555652
"Sofabord i glass fra Bohus. Pent brukt. Ordinær pris 1499,",Bohus,Bohus,1,0.998037491252,nan,Sofabord,0,9.1574104047e-06
Nydelig ubrukt tunika fra Boheme str 5,Boheme,Boheme,1,0.999980332791,nan,Boheme,0,1.34507458627e-05
Kjole fra Kreta str S,nan,Kreta,1,0.999999965206,nan,S,0,2.38906427866e-07
Helt ny iPod 5 du får ikke med tilbehør,nan,iPod,0,0.430275032355,iPod 5,iPod,0,0.0063918720443
Solbriller ,nan,Solbriller,0,0.000157124185345,nan,Solbriller,0,8.74892589954e-05
Str xs. Hentes/sendes,nan,Str,0,7.62118570886e-08,nan,sendes,0,1.81402440528e-07
Ubrukt blazer fra Mexx/Metropolitan str M,Mexx/Metropolitan ,Mexx/Metropolitan,1,0.878432726848,nan,Metropolitan,0,5.65281110946e-05
"Genser fra Vivikes 
												Str:XL
												Tilstand: Brukt 
												Days like this",Vivikes,Vivikes Days,1,0.999999989201,nan,this,0,8.50334718632e-05
"Nydelig, ubrukt Calvin Klein #jakke strM/med merkelapp på",Calvin Klein,Calvin Klein,1,0.975828107262,nan,Calvin,0,5.96804758383e-05
Sorel vinterstøvler str 29,Sorel,Sorel,1,0.999991738616,nan,vinterstøvler,0,5.81834763907e-05
"Epson fargeprinter , kopi , scan",Epson,Epson,1,0.989139273346,nan,fargeprinter,0,0.000273899809019
"Juletallerkner, Rørstrand, 1978, 1975",Rørstrand,Juletallerkner,1,0.511433543208,nan,Rørstrand,0,0.105023566521
Genser størrelse small,nan,Genser,0,2.32545353175e-06,nan,Genser,0,7.33510726974e-08
Grå teddyjakke med belte nederst fra Cubus. Str. 38. ,Cubus,Cubus,1,0.999999999042,nan,teddyjakke,0,7.4632615992e-05
Ubrukt leopard tights fra brandsdal i S. Passer M.,brandsdal,brandsdal,1,0.99949496855,nan,S,0,9.24444543831e-07
"Ralph Lauren skjorte str 10, brukt en gang",Ralph Lauren,Ralph Lauren,1,0.999992068669,nan,10,0,4.1305649022e-07
Nøkkelring krone. Kongelig lekker! 👑👑👑,nan,Nøkkelring,0,0.000711442923388,nan,Nøkkelring,0,2.52003891361e-06
"Skinnjakke fra Zara, str S. Aldri brukt, meget pen stand.",Zara,Zara,1,1.0,nan,meget,0,1.39045561259e-07
"Bik Bok, str XS. Brukt men i fin stand! Ny pris 400kr",Bik Bok,Bik Bok,1,0.999999999707,nan,Bok,0,5.85274917047e-07
T-skjorte fra Gina tricot strl XS,Gina tricot,Gina tricot,1,0.999999843166,nan,T,0,4.21035818629e-07
"Becksøndergaard pengepung, NY! Sort",Becksøndergaard,Becksøndergaard,1,0.997286753057,nan,Becksøndergaard,0,0.000283542762958
J.G.Hook coat. Size S. Pick up at Kringsjå or Oslo S,nan,J,0,0.0531980465229,nan,J.G,1,0.944655458751
Ubrukt kjole fra Little Mistress. Uk 8. Tilsvarer str. Xs,Little Mistress,Little Mistress,1,0.999999990808,nan,Mistress,0,8.72060906012e-06
Kjole i mykt jeansstoff. Divided by H&M. Str. 36/38. ,H&M,H&M,1,0.545579424496,nan,H,0,7.88879464259e-05
Mulberry ,Mulberry,Mulberry,1,0.999701096452,nan,Mulberry,0,1.83088834656e-05
Tory Burch kilehæler. Str.38,Tory Burch,Burch,1,0.922265729916,nan,Tory,0,0.00198119870165
"Helt ny Tory burch veske. Den er helt rød, ikke rosa",Tory burch,Tory burch,1,0.629741269056,nan,Tory,0,0.0118978983482
Gucci ballerina sko. Str. 38 ,Gucci,Gucci,1,0.999999985013,nan,ballerina,0,0.000354643950417
"Juicy Couture lommebok, pent brukt",Juicy Couture,Juicy Couture,1,0.999999504319,nan,Couture,0,4.26873410606e-06
"Nytt ring sett, aldri brukt pga feil størrelse",nan,pga,0,6.48145834869e-05,nan,pga,0,6.42915925363e-08
"Tory Burch nøkkelring/lommebok, skinn, pent brukt",Tory Burch,Burch,1,0.631006833584,nan,Tory,0,0.00738062529884
"NY Brandsdal hettegenser str.S! (Nypris: 399,-) (Kapp)",Brandsdal,Brandsdal,1,0.998255565938,nan,Brandsdal,0,8.81436381207e-06
IRO kjole. Helt ny. Norsk str 36-38. Plommefarget.,IRO,IRO,1,0.999993257974,nan,IRO,0,1.1351566652e-06
Konvall spisebord og skjenk fra skeidar til salgs.  ,skeidar,skeidar,1,0.988018733483,Konvall,Konvall,0,1.25526866076e-05
Chanel Timeless Clutch i beige lambskin. Aldri brukt!,Chanel,Chanel Timeless,1,0.999994310035,Timeless Clutch,Timeless,0,0.385408060631
"VANS str 37, lite brukt!",nan,VANS,1,0.998077411275,VANS,VANS,0,7.79617145339e-05
Ubrukt Malene Birger Varie Leather jacket. Nypris 5495,Malene Birger,Malene Birger Varie Leather,1,0.999999999991,Varie Leather jacket,Varie,0,0.472227564851
Swift zdi 2012 full Insurence fix price,nan,Swift,1,0.973336755152,Swift zdi,zdi,0,0.411694840357
Superga blonde sneakers str 38. Aldri brukt,Superga,Superga,1,0.815155800652,nan,Superga,0,0.000226602304662
Lang lilla singlet i merket fransa. Str: Xs,fransa,fransa,1,0.994437081144,nan,Lang,0,1.47575720674e-05
Globe skjorte. Herre. Str M,Globe,Globe,1,0.998705800153,nan,Globe,0,8.99636419489e-05
UBRUKT kjole fra See by Chloe. Str 38. #snapsale,See by Chloe,See by Chloe,1,0.999987469119,nan,Chloe,0,9.20318674272e-05
Ray Band solbriller med polaroid selges ny pris 1300 . ,Ray Band,Ray,0,0.411616925766,nan,Band,0,0.000306327575108
Spesiell LooK landevei sykkel,LooK,LooK,1,0.99957480415,nan,landevei,0,8.77096032721e-05
Ny ubrukt Osprey tursekk 22 liter til salgs.,Osprey,Osprey,1,0.999821098173,nan,tursekk,0,0.00164510364356
Lite brukt Jeffrey Campbell str 37. God stand,Jeffrey Campbell,Jeffrey Campbell,1,0.999542710006,nan,Jeffrey,0,0.000455834719791
Veggbilde. Bud ønskes,nan,Veggbilde,1,0.790411391984,nan,Veggbilde,0,0.000991899681482
"Iphone 5 C (16 GB. Hvit)
												Ny skjerm og deksel! Uten lader.",nan,Iphone,0,0.00667152777595,Iphone 5 C,Iphone,0,0.437277531655
"3 dessertskåler, hvite, Porsgrund porselen","Porsgrund porselen
						",Porsgrund,0,0.0270609050365,nan,Porsgrund,0,0.000638711290327
"Dainese ryggplate, 7 ribber. Passer 180 cm +/-",Dainese,Dainese,1,0.995412166283,nan,ryggplate,0,0.00536024813192
Sett med genser og skjørt fra vila. Str. M. Brukt en gang,vila,vila,1,0.999999992998,nan,Sett,0,3.18022749701e-06
Helt ny Samsung Galaxy Trend Plus. Ubrukt.Låst til Telenor,Samsung,Samsung Galaxy,1,0.982044609795,Galaxy Trend Plus,Samsung,0,0.0179060629376
Pysj med fot fra Emilie et Rose str 68cm. Nydelig kvalitet,Emilie et Rose,Emilie,1,0.999998093691,nan,Rose,0,0.00140631114971
"Kjole Day Birger et Mikkelsen strls M, brukt et par ganger",Day Birger et Mikkelsen,Day Birger,1,0.999999400337,nan,Mikkelsen,0,0.000711590638051
"MC boots , falko,str 38 og 44",falko,MC,0,0.00773081452081,nan,44,0,0.00012712533874
"Tiger of sweden bukse, str: 27/34",Tiger of sweden,Tiger of sweden,1,0.996844484054,nan,of,0,0.00596583980504
Nye sko å et par brukt en gang eller to i str 36og 37 til salgs på Randaberg minste bud kr 75.- pr par...,nan,Randaberg,0,0.427814338778,nan,Randaberg,0,0.00155767435805
Olaskjorte fra carlings. Str m,carlings,carlings,1,0.9999966618,nan,carlings,0,9.30739372194e-09
Svart skinnveske fra French Connection.  God tilstand. ,French Connection,French Connection,1,0.999999998569,nan,Connection,0,4.44348974619e-06
"Bikinitruse ny m tag, str 34, fra Cubus",Cubus,Cubus,1,0.999999763739,nan,m,0,3.92642265461e-05
"NY/ubrukt Bianco platå ""gladiator"" str.37. Full pris 799,-",Bianco,Bianco,1,0.999031274432,nan,Bianco,0,3.08739163834e-06
100% authentic True Religion Trainers size 8 ,True Religion,authentic True Religion Trainers,1,0.798440695273,nan,authentic,0,0.000155858963739
Kjole fra Zara. Fremstår som helt ny.,Zara,Zara,1,1.0,nan,Fremstår,0,4.08872987162e-08
New family sko ny pris 800 ønsker 400. Str 40. for små ,New family,family,0,0.0946333496918,nan,family,0,0.0365932454242
"Victoria secret bikini, størrelse 36D US, push effekt ",Victoria secret,Victoria secret,1,0.999998960165,nan,36D,0,0.000150744241812
Ny mørk blå Ralph Lauren skjorte med puffermer. Str 4,Ralph Lauren,Ralph Lauren,1,0.999044176875,nan,Ralph,0,1.70929189048e-07
Napapijri alround jacket. Small. Almost as new. Unisex,Napapijri,Napapijri,1,0.999896320679,nan,alround,0,0.0558936174191
Batikk sommerdress fra Ralph Lauren. Rysjer bak. Str 6 mnd,Ralph Lauren,Ralph Lauren,1,0.999999830785,nan,Batikk,0,6.10952911546e-06
Gassovn til oppvarming av hytte. DeLonghi. Uten gass.,DeLonghi,Gassovn,1,0.50418861714,nan,Gassovn,0,0.000131801056276
Nikita lett fora jakke str. L ,Nikita,Nikita,1,0.798113530241,nan,lett,0,0.00106007561183
Flattop jakke. Herre. Str L,Flattop ,Flattop,1,0.837658141034,nan,Flattop,0,0.000225572497369
LEGO frind heste stald byd,LEGO,LEGO,1,0.999904541535,nan,frind,0,6.16463849413e-06
"Skinnjakke Zara m/ nagler, str M, 100% skinn, pent brukt",Zara,Zara,1,0.999999992714,nan,M,0,1.00278338061e-07
iPhone 6 klappdeksel ,nan,iPhone,0,2.33533370963e-05,nan,iPhone,0,0.122082534522
"Stor Louis vuitton keepall bag str.60 i brun, ekte skinn. ",Louis vuitton,Louis vuitton,1,0.998108504508,keepall,keepall,0,0.000208529768108
Proff.knivsett.Cromova 18 Stainless Steel.Ubrukt.11 deler.,Cromova,Stainless,0,0.467441803757,18,Stainless,0,0.00234651773315
BIKINI fra Victoria's Secret i strl. XS. Pris pr stk ,Victoria's Secret,Victoria's Secret,1,0.999999998902,nan,stk,0,1.53835004681e-08
"Pent brukt Stormberg fleece jakke dame str XS (mer som en S) med for, selges kr 50,-
												Lørenskog",Stormberg,Stormberg,1,0.999323362888,nan,Stormberg,0,0.00062176463703
Tøffe skoletter i skinn fra Zara. Brukt 2 ganger. Str 39,Zara,Zara,1,0.999999999993,nan,Tøffe,0,5.07759967905e-05
Semsket skinnjakke fra Made in the Shade. Str. S. ,Made in the Shade,Made,1,0.999999531904,nan,Shade,0,0.00010992828525
Helt ny Northpole Adventure vanntett duffelbag 80L,Northpole Adventure,Northpole Adventure,1,0.852834880966,nan,Northpole,0,0.147135302863
Genser fra HM strl 34,HM,HM,1,0.999999999998,nan,strl,0,2.46395286603e-06
Tiger of sweden clutch! Skinn og veldig lekker..Kan sendes,Tiger of sweden,Tiger,1,0.986720178109,nan,sweden,0,0.0295747540162
Kr 150 inkl frimerker og Konvolutt ,nan,Kr,0,0.0967682371577,nan,150,0,0.0572046015595
"Nexus 5, 32GB Black only 6 mnths used.",nan,Nexus,1,0.991928376251,Nexus 5,5,0,0.0883224236626
Bomull bertoni Casual blazer i small før pris 1799,bertoni,bertoni Casual,1,0.99993298728,nan,Casual,0,0.0624878044071
XIT-sko fra Din Sko i ekte skinn. Herreinspir. Str. 38. ,Din Sko,Din Sko,1,0.999993444054,nan,XIT,0,0.000346624653383
LEGO frind hus med ,LEGO,LEGO,1,0.999830496381,nan,frind,0,9.60920620184e-06
"Jeans fra Moods of Norway, str 31. Ubrukt!",Moods of Norway,Moods of Norway,1,0.999999999699,nan,Norway,0,2.68279308421e-07
bought from CDON. weight 6kg. used for 1 year,nan,CDON,1,0.728951880671,nan,CDON,0,0.000397082006246
"Lindex genser, ny. Str L. Ny pris 249kr",Lindex,Lindex,1,0.999999999995,nan,249kr,0,1.50651052642e-07
Kåpe med ull blanding fra next i str 7/8,next,next,1,0.999993317105,nan,Kåpe,0,2.07145290624e-05
Kjole fra hm. Nesten ubrukt. Str 34. ,hm,hm,1,0.999999999961,nan,.,0,4.91357689716e-09
"Coach Wallet.
												Whatsapp : 016-2513556",Coach,Coach Wallet,1,0.999852986303,nan,Wallet,0,0.0160744364383
"Kenzo genser i bomull,str l,brukt",Kenzo,Kenzo,1,0.993513897886,nan,Kenzo,0,3.99825976101e-05
"Playstation 2 med masse spill selges ,",nan,Playstation,0,9.15191464482e-06,Playstation 2,Playstation 2,1,0.999990659222
AKG headsett selges til hbo 150kr Nypris 499:-,AKG,AKG,1,0.999997864659,nan,headsett,0,3.71584995287e-05
Campers dame støvletter srt.41 pent og lite brukt,Campers,Campers,1,0.973593884313,nan,Campers,0,0.000142548276861
"Diadora treningsdresa str.164! Kan sendes! (Kapp, Østre T)",Diadora,Diadora,1,0.999772413815,nan,treningsdresa,0,8.3220591796e-06
"...
						#huspynt #interiør #interiørtips #husflidslaget #håndverk #håndværk #håndverkeren #håndlaget #håndlaga #julemessa #julamessa #juleverksted #julemarked #strandamessa #strandamesse #voss #vossestrand #fretexfashion #decortips #etsy #shopfy #snapsale",nan,huspynt,0,0.00265271045582,nan,huspynt,0,6.10361832752e-05
Sminkepung/clutch i canvas fra By Malene Birger,By Malene Birger,By Malene Birger,1,0.999225640703,nan,Sminkepung,0,5.78727357215e-06
Catarina sko str 39 lite brukt selges ,Catarina,Catarina,1,0.999994735468,nan,sko,0,2.49345151924e-06
Rosa Camilla Prytz glass smykke ,Camilla Prytz,Camilla Prytz,1,0.661189993721,nan,Camilla,0,0.332863156234
"DW i boks. Nypris 1499,- Rosé gull. 40mm. Blå/hvit reim",DW,DW,1,0.983710382401,nan,DW,0,5.14569015693e-05
"Den store boken om hesten, nesten ikke brukt.stor bok!",nan,Den,0,0.0214295908545,nan,Den,0,3.43475220453e-05
Abstrakt maleri fra Hamrekunst selges 40x50 cm,Hamrekunst,Hamrekunst,1,0.999975000213,nan,Abstrakt,0,5.6101951388e-06
Lås til campingvogn,nan,Lås,0,1.3975749704e-05,nan,Lås,0,1.07709173061e-06
Ubruk pique fra Lacoste str 5/52,Lacoste,Lacoste,1,0.999999991394,nan,Ubruk,0,0.000364759369697
Pumps fra bianco. Aldri vært i bruk Str 39,bianco,bianco,1,0.999997803855,nan,Aldri,0,1.53555496079e-08
Hummel t-shorte str 56,Hummel,Hummel,1,0.999844250566,nan,-,0,6.91443980982e-05
Wildfox t-shirt str S,Wildfox,Wildfox,1,0.99996801551,nan,Wildfox,0,5.61630213575e-07
"Fotsid kjole med/uten stropper, perledetaljer str 38/40",nan,perledetaljer,0,1.74836760529e-05,nan,Fotsid,0,6.74737001032e-07
Pronovias blondebrudekjole str.38/40 kan syes inn og opp!,Pronovias,Pronovias,1,0.998622771938,nan,Pronovias,0,3.4426908429e-06
Selger 4 stk alufelger med 225/40/18 sommerdekk:) 2 stk er greit mønster å 2 er godt slitt:) 5*108 et 52.5 kverneland:) pris 2500kr/bud,nan,å,0,1.03210063128e-05,nan,52,0,5.50042217705e-06
Tandberg høyttaler system 11 audio lyd stereo,Tandberg,Tandberg,1,0.999884889925,system 11,system,0,0.000584764782157
Acne str xs. Lite brukt. Vasket 2 ggr. Populær modell. ,Acne,Acne,1,0.999999766729,nan,2,0,9.4974348562e-08
"Maclaren xlr  ok stand, brun/ blå, mange gode funksjoner ",Maclaren,Maclaren,1,0.878627859612,xlr,xlr,0,0.00384013523352
College genser fra Iro Jeans. Str M. ,Iro Jeans,Iro Jeans,1,0.99999998493,nan,Jeans,0,2.12970445017e-06
"Superslim eton 38, brukt 3 ganger før pris 1399,-",eton,Superslim,1,0.904499021566,nan,eton,0,0.27258844466
Sweet elvekajakk hjelm. M/L ubrukt,Sweet,Sweet,1,0.929513982064,nan,Sweet,0,0.000103044247169
Bergans jakke. Str. M. ,Bergans,Bergans,1,0.901317128388,nan,Bergans,0,0.000102047145892
Jakke fra min pi i str 8-10 år.,min pi,min pi,1,0.999992179159,nan,8,0,0.000500134492346
Ikke brukt. Jensen scandinavia air link 3000 dg.400 kr,Jensen scandinavia,scandinavia,0,1.50259709397e-06,air link 3000 dg,air,0,0.00217490590249
" SOPHIE FAROH, Fay Coat.Ny og ubrukt, 100% bomull,taupe,XL",SOPHIE FAROH,SOPHIE FAROH,1,0.999999485782,nan,FAROH,0,2.61929927492e-05
2stk LV skjerf. Eske & pose følger med. Ubrukt,LV,LV,1,0.991943967684,nan,2stk,0,0.000111300100367
"Knall røde sko str 37. Ikke brukt, bare prøvd.",nan,røde,0,0.00489623118724,nan,røde,0,1.24430337445e-05
"Lite brukt Voksi Urban. Nypris 2000,- Som ny.",Voksi,Voksi,1,0.965872270345,Urban,Voksi,0,0.000259259991195
"Barbord + 4 barstoler (hvit, avtagbart trekk) IKEA ",IKEA,IKEA,1,0.982510750948,nan,Barbord,0,0.00486557670685
Polo Ralph Lauren jakke anorakk str M herre lite brukt,Polo Ralph Lauren,Polo Ralph Lauren,1,0.988022972972,nan,Ralph,0,6.79719442519e-06
Bøker selges hbo kr 50. Selges Åssiden/Drammen,nan,Bøker,0,0.000103815098976,nan,Bøker,0,1.7880223706e-06
H&M str XS lite brukt,H&M,H&M,1,0.999998047793,nan,H,0,1.53629543052e-06
Topp med blonde rygg st M,nan,Topp,0,2.79092544016e-05,nan,Topp,0,3.14836224121e-06
Polo jeans. Str 28,nan,Polo,0,0.241899561903,nan,Polo,0,0.000673673850675
Nedskyllingsknapp av merket geberit,geberit,geberit,1,0.996992688656,nan,Nedskyllingsknapp,0,8.8570305717e-05
Jakke str. S fra Nelly. Litt sydd inn i midjen. Lite brukt,Nelly,Nelly,1,0.999383116849,nan,Nelly,0,9.86190742384e-06
Zara bag for men. Kjøpt for ca 9 mnd siden. Pen brukt,Zara,Zara,1,0.999999999942,nan,bag,0,2.0291683693e-06
"80,- må hentes i Redalen.",nan,80,0,4.47840117506e-05,nan,80,0,0.000142813163241
Lacoste windbreaker i tynn deilig nylon. ,Lacoste,Lacoste,1,0.999995848386,nan,windbreaker,0,0.0015152131123
Telefunken stereoanlegg selges til høystbydende,Telefunken,Telefunken,1,0.996668557523,nan,stereoanlegg,0,0.0012480093755
"Sko Acne str.39. Brukt 1 gang, litt små i størrelsen.",Acne,Acne,1,0.999999648451,nan,1,0,7.53445237321e-08
"Samsoe st 37, nypris 1200. S for 300. Brukt en gang",Samsoe,Samsoe,1,0.947961399838,nan,Samsoe,0,0.000650130824984
Nike sko str 38.5 veldig lite brukt. Brukt  inne!,Nike,Nike,1,0.999999997936,nan,sko,0,6.95672118384e-07
"Str S. Pent brukt. Ingen slitasje. Førpris: 1100,-",nan,Ingen,0,1.37560353955e-05,nan,S,0,6.66219716979e-07
Vailent svart skinnjakke til herre str XL. Lite brukt. ,Vailent,Vailent,1,0.844308243945,nan,Vailent,0,0.000547719821228
Dusjkabinet gis bort. Må hentes/demonteres. Ytre Enebakk. ,nan,Dusjkabinet,0,0.0160448886854,nan,Dusjkabinet,0,0.00150612705576
"Ekte Fendi veske 20 x 24 cm. Ny pris 4000,- lite brukt",Fendi,Fendi,1,0.950329632749,nan,Fendi,0,0.00295476536844
Dvd'er selges. 30kr pr stk,nan,Dvd,0,0.00236977148927,nan,Dvd,0,9.66445416779e-05
"Chanel clutch, small ivory flap bag i lammeskinn 6500,-",Chanel,Chanel,1,0.999996988375,nan,Chanel,0,1.34637211692e-06
Genser fra Tommy Hilfiger str. M. Lite brukt. ,Tommy Hilfiger,Tommy Hilfiger,1,0.999999999873,nan,Hilfiger,0,1.28610124035e-07
"Reborn baby kjole sett størrelse 50, truse, hårbånd, kjole",Reborn,Reborn,1,0.999925168541,nan,baby,0,0.000174218986273
Halvlangt strikkejakke fra bik bok. Str: L,bik bok,bik bok,1,0.999999999995,nan,L,0,3.89770889696e-06
"Ralph Lsuren skjorte m puffermer. Str 2, passer XS",Ralph Lsuren,Ralph Lsuren,1,0.999536579844,nan,Lsuren,0,9.1567131366e-05
"21 fot Comet Snekke selges. Lakert innvendig, topp stand",Comet,Comet,1,0.960557903944,nan,Comet,0,0.0338052027573
Sony xperia ray smarttelefon ,Sony,Sony,1,0.999885267441,xperia ray,xperia,0,0.0117117610927
Zara booties str. 38 ,Zara,Zara,1,0.99999999999,nan,booties,0,6.39239399888e-05
Dvd'er selges. 30kr per stk,nan,Dvd,0,0.00236977148914,nan,Dvd,0,9.66445416772e-05
Marc Jacobs skulderveske. Perfekt til sommeren!,Marc Jacobs,Marc Jacobs,1,0.999999149013,nan,Jacobs,0,3.33299195472e-08
21' Emerson flat screen with built-inDVD player,Emerson,Emerson,0,0.0299285081928,nan,21,0,0.000642238614983
"ALDO Herre vintersko 2014, pent brukt. Str 43. Nypris 1500",ALDO,ALDO,1,0.999994750225,nan,Herre,0,0.0544932701771
"Juicy Couture jakke str L , helt vanlig foran",Juicy Couture,Juicy Couture,1,0.999999914925,nan,vanlig,0,1.8537494129e-06
Gucci ballerina str37. Pent brukt,Gucci,Gucci,1,0.999999899253,nan,ballerina,0,4.11884946924e-06
"FOREVER 21 (litt) kort ""mage""genser. Str. S. Pent brukt.",FOREVER 21,FOREVER 21,1,0.996607259216,nan,21,0,0.01017159533
"Kule acne sko med snøring. Str 39. Brukt en gang, som nye",acne,acne,1,0.999938926345,nan,Kule,0,6.78196783181e-06
Joggers i skinnimitasjon. Selges ubrukt i størrelsen small,nan,Joggers,0,0.0469897552018,nan,Joggers,0,0.00123214014688
"Victorias secret, Xs, nesten ikke brukt",Victorias secret,Victorias secret,1,0.999995436877,nan,Xs,0,4.57860161857e-06
Cuckoo smykke m/klokke u/batteri,Cuckoo,Cuckoo,1,0.934889715621,nan,Cuckoo,0,0.000503871259261
Superkule oversized solbriller. Hentes i oslo/akershus,nan,Superkule,0,0.419819560686,nan,oversized,0,0.00675889063915
"Adidas fotballsko str 41,1/3  ",Adidas,Adidas,1,0.999999715605,nan,fotballsko,0,6.38532060409e-06
"Brødboks stål. 38 cm bred. 24 cm dyp. 15,5 cm høy ",nan,Brødboks,0,0.000663790140251,nan,Brødboks,0,8.83851363737e-06
Olympus kamera selges 300. Pent brukt,Olympus,Olympus,1,0.998801145872,nan,Olympus,0,0.00014860826167
God gammel discman :-),nan,discman,0,0.00142282000059,nan,discman,0,7.81372595094e-06
Søt topp fra VeroModa i Str xl (oversize) Frakt kommer og.,VeroModa,VeroModa,1,0.99999925706,nan,Søt,0,1.55723873653e-06
Apple tv,Apple,Apple,1,0.982446236648,tv,Apple,0,0.000466033279368
Ny Givenchy t shirt str M,Givenchy,Givenchy,1,0.999805912553,nan,t,0,4.55164119948e-05
T-skjorte herre XL. Ny fra Junkyard.,Junkyard,Junkyard,1,0.999554390911,nan,T,0,0.000122167573952
Barbour International herrejakke. Lite brukt. Medium.,nan,Barbour International,1,0.999861099894,nan,International,0,0.00664027043103
Blondetopp fra berska. Størrelse S. Nesten ubrukt. ,berska,berska,1,0.999992281097,nan,S,0,1.09264969411e-07
Str s. Hentes/sendes. Ta kontakt,nan,Str,0,3.43354036053e-08,nan,sendes,0,1.11416261882e-08
