text,true brand,predicted brand,choice brand,prob brand,true model,predicted model,choice model,prob model
women's black leather jacket with silver studded lapels,nan,studded,0,1.00519061251e-05,nan,studded,0,1.713741089e-07
purple leather zip snap wallet,nan,snap,0,1.68303178671e-07,nan,purple,0,3.69219510777e-08
brown and beige leather louis vuitton checked duffel bag,louis vuitton,louis vuitton,1,0.999996945,nan,checked,0,3.15859296393e-07
kitchen knife,nan,kitchen,0,7.91788008346e-05,nan,kitchen,0,3.47574609173e-06
green hair bow,nan,hair,0,9.58439006751e-06,nan,bow,0,1.74236440134e-07
periwinkle fleece zippered jacket,nan,periwinkle,0,4.16823587022e-05,nan,periwinkle,0,7.3934103064e-06
black leather ankle boots,nan,ankle,0,6.46816128061e-05,nan,leather,0,3.38411564206e-09
black made in the shade jacket,made in the shade,made,0,0.000111975533793,nan,made,0,4.10738629688e-06
black and gray northpole duffel bag,northpole,northpole,1,0.799264499439,nan,northpole,0,5.51346821757e-05
grey sweater,nan,grey,0,6.93916426984e-08,nan,grey,0,4.98767829345e-09
tiger black snakeskin leather envelope wallet,nan,snakeskin,1,0.550061831833,nan,snakeskin,0,0.00239520572194
women's black sheer diamond stripe pattern stockings,nan,sheer,0,7.12614361732e-06,nan,sheer,0,5.66953074553e-08
white touch screen phone,nan,touch,0,1.23219605831e-05,nan,touch,0,3.36931125666e-07
black android smartphone,nan,android,0,0.000488229879357,nan,android,0,4.16396647374e-06
gray blazer,nan,blazer,0,4.57707026491e-07,nan,blazer,0,1.16893374925e-06
black leather dress shoes,nan,leather,0,8.50017890767e-07,nan,leather,0,4.90399882134e-08
brown and pink lego house,lego ,lego,1,0.99878183879,nan,house,0,0.000456387004443
blue denim pants,nan,denim,0,2.14659610449e-08,nan,denim,0,6.84328783217e-10
round grey metal 2kg bar weight,nan,2kg,0,5.75703269837e-06,nan,metal,0,2.4714270192e-07
beige and black nyc crew neck sweatshirt,nan,nyc,1,0.968049918655,nan,nyc,0,0.000181548420633
women's blue trench coat,nan,',0,1.26264253907e-06,nan,',0,1.86841325013e-08
black and white floral short sleeve dress,nan,and,0,1.07644028999e-07,nan,and,0,1.28380436832e-08
black leopard print blue leather coach zip around wallet,nan,coach,1,0.994764008708,nan,zip,0,3.39745497213e-06
gray and black kenzo paris crew neck t shirt,kenzo,kenzo,1,0.998646082394,nan,kenzo,0,1.34581192361e-05
black corded microphone,nan,corded,0,0.000226354735133,nan,corded,0,1.79749105572e-06
black and blue headphones,nan,and,0,1.18114862629e-06,nan,and,0,2.42049090828e-08
black leather lace up boots,nan,leather,0,9.26765731873e-08,nan,leather,0,5.93753566444e-09
red and black jacket,nan,and,0,1.05135142099e-06,nan,jacket,0,9.72661531322e-09
purple yarn bottle,nan,yarn,0,7.47644920412e-06,nan,bottle,0,1.05004233884e-05
black and white leather purse,nan,and,0,1.89731133817e-07,nan,and,0,2.27229224283e-08
women's white peep toe ballet flats,nan,ballet,0,2.81944227031e-06,nan,ballet,0,3.98813908422e-08
clear heart pendant silver cupic charm necklace,nan,cupic,0,0.336879460433,nan,cupic,0,0.000740194783808
daniel wellington black white and silver analog wristwatch,daniel wellington,daniel wellington,1,0.993649842377,nan,daniel,0,1.66043208027e-07
den store boken om hesten magazine,nan,boken,0,0.0172455825829,nan,boken,0,0.00351040752332
black gray and brown abstract painting,nan,abstract,0,0.000102399816788,nan,painting,0,1.05851229438e-07
maroon lacoste polo shirt,lacoste,lacoste,1,0.99999072867,nan,polo,0,0.000624842842172
brown leather shoes,nan,brown,0,2.93913231406e-07,nan,brown,0,7.97306366199e-08
purple pumps,nan,purple,0,2.5287486425e-07,nan,pumps,0,5.6345410923e-07
blue yellow and grey hummel crew neck t shirt,hummel,hummel,1,0.999961268857,nan,t,0,1.2361704834e-08
white red and black t shirt,nan,t,0,0.00365743964588,nan,t,0,3.71086881168e-07
taupe shantung silk satin strapless gown,nan,taupe,0,0.00011795890412,nan,taupe,0,3.78225610293e-05
women's white wedding gown,nan,',0,1.26264105243e-06,nan,',0,1.86836529815e-08
silver ford wheel,ford,ford,0,0.140109619827,nan,wheel,0,0.000143211715761
brown wooden radio,nan,brown,0,4.08417365468e-07,nan,radio,0,1.60532844465e-07
brown long sleeved sweater shirt,nan,brown,0,6.41576922329e-08,nan,brown,0,1.93232944264e-08
brown and gray mclaren stroller,mclaren,mclaren,1,0.757909443877,nan,mclaren,0,5.26924061995e-05
women's white sheet tattered long sweater,nan,',0,1.26264106081e-06,nan,',0,1.86836550131e-08
white dress shirt,nan,dress,0,4.4985903347e-08,nan,dress,0,1.45001271329e-09
green safety helmet,nan,safety,0,9.58439006751e-06,nan,helmet,0,1.74236440134e-07
blue and white zip-up jacket,nan,-,0,3.27812924462e-06,nan,-,0,4.31822161105e-08
girl's gray jersey pants,nan,jersey,0,7.72952093705e-06,jersey,girl,0,3.27639150896e-06
jensen scandinavia box,jensen,jensen,1,0.868362716371,nan,jensen,0,0.00417544130146
orange and black adidas soccer cleats,adidas,adidas,1,0.999862817442,nan,adidas,0,1.43696304872e-06
brown belted robe with pocket,nan,belted,0,1.26268869414e-05,nan,belted,0,4.45427569494e-07
white and black scarf,nan,and,0,1.42505635864e-06,nan,scarf,0,2.6503834303e-07
red pump stilettos,nan,pump,0,5.27825090442e-05,nan,pump,0,2.27367540877e-07
black orange and white back pack,nan,back,0,1.03410608875e-05,nan,back,0,2.76959944897e-08
brown wooden table,nan,brown,0,4.08695364532e-07,nan,brown,0,3.93801850672e-08
red polo by ralph lauren zip up jacket,ralph lauren,ralph lauren,1,0.999997528072,nan,polo,0,2.806992727e-05
et hell halvt ar by jojo moyes,nan,halvt,0,0.0826841818948,nan,moyes,0,0.00401050923469
pink cardigan,nan,cardigan,0,4.61679317478e-08,nan,cardigan,0,4.99863745943e-07
women's black floral lace boat neck flutter cap sleeve shirt,nan,s,0,1.94432152898e-06,nan,',0,1.83088659792e-08
red khaki pants,nan,khaki,0,8.3344723652e-05,nan,khaki,0,4.00968176986e-06
black plastic case,nan,plastic,0,4.53598483e-05,nan,plastic,0,3.53774921394e-07
black coat,nan,black,0,4.52260695039e-09,nan,coat,0,2.1655251645e-08
red leather bag,nan,red,0,8.74285127748e-08,nan,red,0,5.82035907528e-08
brown oblong shaped plastic container,nan,oblong,0,2.28934236428e-05,nan,oblong,0,4.60889051445e-07
red patent pullover half zip raincoat,nan,patent,0,1.73879866129e-05,nan,patent,0,4.99394939299e-07
telefunken hifi stereo 78/79,telefunken,telefunken,1,0.960294785626,nan,hifi,0,0.00647638008181
dark brown laten ombre point toe high heeled sandals,nan,dark,0,5.07477648333e-05,nan,dark,0,8.47544115143e-06
tan leather cross strap flat sandals,nan,tan,0,3.25192935135e-05,nan,tan,0,5.85397450714e-06
men's gray nike running shoe,nike ,nike,1,0.999967652819,nan,running,0,5.54272645406e-06
black and white mb iphone case,nan,mb,0,4.79454019426e-05,nan,iphone,0,1.14537078612e-05
gray and white jacket,nan,and,0,1.86465714601e-09,nan,and,0,9.48869014005e-09
black zip-up jacket,nan,zip,0,5.11123817143e-05,nan,-,0,1.04911986709e-06
white front load washing machine,nan,front,0,2.94356112933e-06,nan,front,0,3.23968420999e-07
brown and black ff handbag,ff,ff,1,0.866901550848,nan,ff,0,0.000111817570872
transformers dvd,nan,transformers,0,0.000170897097777,nan,dvd,0,1.10697092876e-05
white leather quilted tassel clutch,nan,quilted,0,2.85788264784e-06,nan,quilted,0,2.96238458404e-08
black printed mid button long sleeve shirt,nan,printed,0,9.14069602438e-05,nan,printed,0,4.3201740132e-06
red flower,nan,flower,0,2.91974400481e-07,nan,flower,0,4.51522641113e-07
grey cardigan,nan,cardigan,0,7.22433145134e-07,nan,cardigan,0,4.69338700329e-07
women's gray and white stripe button down puff sleeve pinstripe shirt,nan,pinstripe,0,1.18723936898e-06,nan,puff,0,3.45035967739e-08
white and blue yacht,nan,and,0,8.85201251187e-09,nan,yacht,0,3.07810247528e-08
white wooden closet cabinet,nan,closet,0,5.77316665983e-07,nan,cabinet,0,1.35491597694e-08
women's gray high heel platform point toe leather shoetie shoes,nan,shoetie,0,0.14826925137,nan,shoetie,0,3.11190781458e-05
catch that kid movie d.v.d case,nan,.,0,0.0490287222731,nan,d,0,1.44308847668e-05
brown and green cross bag,nan,cross,0,2.17614252476e-06,nan,cross,0,3.65814855393e-09
women's brown and black michael kors tote bag,michael kors,michael kors,1,0.999989135514,nan,kors,0,1.78061641969e-07
black emerson  flat screen television,emerson,emerson,0,0.00104529735618,nan,emerson,0,4.22578627502e-05
brown leather high top sneakers,nan,leather,0,6.8608695041e-08,nan,top,0,5.69256133537e-06
juicy couture white turtleneck white long sleeve shirt,juicy couture,juicy couture,1,0.999692116432,nan,juicy,0,2.86140715848e-07
women's black flats,nan,',0,9.01776644601e-07,nan,',0,1.16840500451e-08
women's grey and black baller print crew neck raglan shirt,nan,baller,0,9.95803357264e-05,nan,baller,0,9.70153612177e-07
brown white and light sage high heel boot athletic shoe pumps,nan,shoe,0,2.70725354002e-06,nan,shoe,0,7.76073856115e-08
black leather pants,nan,leather,0,1.97658484657e-07,nan,leather,0,1.92271855349e-07
pink purple and orange floral halter bikini top,nan,halter,0,1.43702347397e-06,nan,top,0,7.80366403614e-06
diamond and silver heart watch necklace pendant,nan,diamond,0,7.51283531698e-06,nan,diamond,0,3.55859234534e-06
silver framed eyeglasses,nan,framed,0,8.60026988184e-06,nan,framed,0,1.58876348293e-07
white yellow pink and green sports shoes,nan,sports,0,0.000200087933738,nan,sports,0,4.32148099857e-06
stainless steel tube,nan,steel,0,1.48659660849e-05,nan,stainless,0,9.04231859533e-07
silver olympus digital point and shoot camera,olympus,olympus,0,3.97866809216e-05,nan,olympus,0,2.59953887784e-06
live & love & laugh tank top light gray and white muscle tank,nan,live&love&laugh,1,0.995825695479,nan,top,0,2.06502252936e-05
black electrical box plug,nan,electrical,0,0.000292735430219,nan,electrical,0,5.57998761517e-06
black white green and gray crewneck shirt,nan,crewneck,0,0.0137328816119,nan,crewneck,0,2.93111545899e-06
white crew neck shirt welcome to wonderland lettering,nan,to,0,1.33824981186e-06,nan,to,0,5.02985221571e-08
black zip up jacket,nan,zip,0,1.29694958867e-08,nan,zip,0,3.00249440663e-08
white floral tanktop,nan,tanktop,0,8.96373916702e-06,nan,tanktop,0,3.91523279535e-06
white fur coat,nan,fur,0,1.84675189063e-05,nan,fur,0,3.16329846319e-07
apple black iwatch,apple,iwatch,0,0.00621012536695,iwatch,iwatch,0,0.00188832868544
brown and silver rectangle shaped case,nan,rectangle,0,2.64428154119e-05,nan,rectangle,0,1.33831895655e-07
black leather pouch bag,nan,pouch,0,9.98028676484e-07,nan,leather,0,5.16180499188e-08
black leather zip down jacket,nan,down,0,7.49842706416e-07,nan,down,0,2.76065357306e-08
pink grey and white floral black zip up jacket,nan,and,0,4.68199721293e-09,nan,pink,0,9.09297997364e-09
gray ford focus,ford ,ford,1,0.99974516397,focus,focus,0,0.00103064752253
grey sweater,nan,grey,0,4.64952619192e-08,nan,grey,0,1.55241014704e-08
brown knit scoop neck sweater,nan,knit,0,1.84091588733e-05,nan,knit,0,3.16780072484e-07
purple button up long sleeved shirt,nan,purple,0,1.57674692602e-08,nan,purple,0,3.18914135936e-08
women's gray and white patterned 3/4 sleeve wrap dress,nan,4,0,0.00038352277612,nan,4,0,2.31986049027e-05
call of juarez bound in blood play station 3 game,nan,juarez,0,0.0282234416571,nan,station,0,0.0045741246818
dark blue denim jacket,nan,dark,0,3.50653931209e-05,nan,dark,0,5.85648941042e-06
cherubs print grey textilee,nan,textilee,0,0.00136080236019,nan,textilee,0,8.89180381607e-05
red and blue crew neck shirt,nan,and,0,7.7643295803e-09,nan,and,0,2.65845661291e-09
black htc android smartphone,htc ,htc,0,0.17802087174,nan,htc,0,0.000259791168711
white wooden door,nan,white,0,1.14352393866e-08,nan,door,0,1.96726769342e-08
black bubble jacket,nan,bubble,0,5.15917587812e-05,nan,bubble,0,1.92589868878e-06
black playstation 2 game console,nan,playstation,0,0.000414250060391,playstation 2,playstation 2,1,0.999449719345
women's gray blouse,nan,',0,9.74159445649e-07,nan,blouse,0,1.0611246057e-06
black zip up drawstring hooded jacket,nan,hooded,0,2.11152797007e-07,nan,zip,0,2.02327158318e-08
black pants,nan,black,0,7.26139304872e-09,nan,black,0,2.49851461973e-08
white gray and purple mesh nike running shoes,nan,nike,1,0.999778685638,nike,mesh,0,1.59380445789e-05
black pink and orange floral tank top dress,nan,top,0,4.14655464673e-08,nan,top,0,4.88815358858e-06
woman wearing green bikini,nan,woman,0,3.88396123516e-05,nan,woman,0,6.10681838159e-06
brown and black guitar,nan,guitar,0,1.4563444256e-06,nan,guitar,0,8.24605866328e-07
duden deutsches universal worterbuch book,nan,duden,1,0.557819056924,nan,duden,0,0.0159347780011
women's black sequin cardigan,nan,sequin,0,4.74378261621e-06,nan,',0,4.35603051629e-07
grey and black nike ski shoes,nike ,nike,1,0.999999095217,nan,ski,0,2.31325688855e-05
tan coach sandals,coach,coach,1,0.551836022192,nan,tan,0,0.000389177165978
black ryn low wedge air suede sandals,ryn ,ryn,1,0.801494970167,nan,ryn,0,0.00181029614968
women's beige leather heel open toe buckle sandal with woven trim,nan,',0,1.02433859209e-06,nan,buckle,0,1.54631757501e-07
brown chanel sunglasses,chanel ,chanel,1,0.999984520256,nan,chanel,0,5.5018520105e-07
black v neck long sleeve shirt,nan,v,0,0.00013397552346,nan,v,0,4.76056141943e-07
black buttoned up fur coat,nan,buttoned,0,9.10381160667e-05,nan,buttoned,0,4.30112959409e-06
white blue and grey zip up jacket with patches,nan,with,0,9.95621651479e-09,nan,white,0,7.21636197698e-09
white and gray striped textile,nan,striped,0,1.72498508662e-06,nan,striped,0,2.15976972905e-08
brown and black monkey plush toy,nan,monkey,0,0.000277320098369,nan,monkey,0,1.14716356051e-06
yellow textile,nan,yellow,0,4.64926305158e-08,nan,yellow,0,1.55160674595e-08
gray lillelam knit cap,lillelam,lillelam,1,0.701366050348,nan,lillelam,0,0.00181130011436
clear glass coffee table top with brown wooden frame,nan,clear,0,2.66897108384e-05,nan,top,0,1.81044247081e-05
black leather exibel flip case,exibel,exibel,0,0.186161087838,nan,exibel,0,0.000127815775428
red denim pants,nan,denim,0,3.74836481314e-08,nan,denim,0,2.18242654351e-08
white and black blazer,nan,blazer,0,1.51138733953e-07,nan,blazer,0,3.5887924071e-07
purple hummel crew neck t shirt,hummel,hummel,1,0.999240477816,nan,purple,0,8.20565242591e-06
black michael kors blazer,michael kors,michael kors,1,0.999977672302,nan,kors,0,7.84562294903e-07
red and white piping black hl be somebody printed textile,hl,hl,0,0.0208433213556,nan,hl,0,0.000620617844864
replacement for s5 battery pack,nan,s5,0,0.000111114681133,nan,s5,0,0.000239156148832
steel glass coffee pot,nan,steel,0,3.95524073069e-05,nan,steel,0,8.62367446673e-06
hunter red boots,nan,hunter,1,0.99996205803,nan,red,0,1.19464761123e-05
women's purple floral lace detail shirt,nan,detail,0,1.18723905613e-06,nan,detail,0,1.82088737987e-08
green and white ski jacket,nan,ski,0,0.012979340803,nan,ski,0,3.09512945857e-07
beige leather shoulder bag,nan,beige,0,1.46278472196e-08,nan,beige,0,3.18917034413e-08
white and maroon plastic pet cage,nan,pet,0,1.15257816341e-06,nan,cage,0,3.39955722268e-08
white black and red casual shoe,nan,casual,0,8.90028897978e-05,nan,casual,0,6.03426908351e-08
gray revolution crew neck shirt,nan,revolution,0,2.3481262712e-05,nan,revolution,0,1.93858914026e-06
grey cotton cardigan,nan,cotton,0,0.000126239029838,nan,cotton,0,2.71475096877e-07
blue textile,nan,blue,0,6.33665728553e-09,nan,blue,0,2.11537028138e-09
beige vanity bag,nan,vanity,0,1.90616794833e-06,nan,beige,0,5.85913382973e-08
women's white and black striped swing tank top,nan,striped,0,1.56263942049e-06,nan,top,0,8.2139436874e-06
black framed face power kit,nan,power,0,0.000166654798053,nan,framed,0,4.37569218129e-07
women's gray long sleeved coat,nan,',0,4.98142083972e-07,nan,',0,1.39872994875e-08
white and blue roxy flip flops,nan,roxy,0,0.041126526198,nan,roxy,0,7.91627246184e-05
women's brown ilse jacobsen sandals,ilse jacobsen,ilse,0,0.168929826231,nan,ilse,0,0.00595992088297
white long sleeve shirt,nan,long,0,2.86080306581e-10,nan,long,0,1.79071176984e-10
red spaghetti strap long dress,nan,spaghetti,0,2.20931270054e-05,nan,spaghetti,0,2.79967474557e-07
gray and black striped coat,nan,striped,0,0.000190834348074,nan,striped,0,3.09684540264e-07
black pioneer deh-3300ub,pioneer,deh,0,0.00429652082864,deh-3300ub,deh,0,0.00130452619342
tortoisesheel framed marc jacobs sunglasses,marc jacobs,marc jacobs,1,0.970764667699,nan,tortoisesheel,0,0.0057915348217
white cabinet stand,nan,cabinet,0,1.96504007213e-05,nan,cabinet,0,3.40774902172e-07
black and white nike running shoes,nike ,nike,1,0.999991399813,nan,running,0,9.73064075786e-07
black crewneck sweater,nan,crewneck,0,0.0380777706495,nan,crewneck,0,2.232282098e-05
black blazer,nan,blazer,0,1.5396202832e-06,nan,blazer,0,3.97625198269e-06
blue shorts,nan,blue,0,6.33665728553e-09,nan,blue,0,2.11537028138e-09
gray pants,nan,gray,0,7.61506399383e-08,nan,gray,0,2.62210024457e-07
silver oval serving platter,nan,oval,0,7.80349387668e-05,nan,oval,0,1.89910126738e-06
black and pink textile,nan,and,0,1.30996797919e-07,nan,and,0,2.9973047574e-08
white crew neck long sleeve ahirt,nan,ahirt,0,0.000169341419595,nan,ahirt,0,6.47274909359e-05
blue and red hollister pull up hoodie,hollister ,hollister,1,0.999768788961,nan,pull,0,3.45729724269e-07
white knitted sweater,nan,knitted,0,1.81072250801e-05,nan,knitted,0,3.10391057549e-07
blue ipod classic,nan,blue,0,0.00065073556908,ipod classic,ipod classic,1,0.99989256625
red zip up hoodie,nan,hoodie,0,2.14445117876e-08,nan,hoodie,0,1.26527973964e-08
black and silver skullcandy headphones,skullcandy,skullcandy,0,0.404162766269,nan,skullcandy,0,6.20067497027e-05
brown and white high top sneakers,nan,high,0,1.060225836e-08,nan,white,0,5.33408230733e-10
black electric wire,nan,electric,0,0.000314825096424,nan,electric,0,5.19582009083e-06
white and black striped puma polo shirt,puma ,puma,0,0.0626428722374,polo ,polo,0,6.56171031429e-08
brown and black ezydog strap,ezydog ,ezydog,1,0.745634068065,nan,ezydog,0,0.000152283961137
black jean paue leather jacket,jean paue,paue,0,0.0132127765926,nan,paue,0,0.000151742140526
pink sequin pattern skirt,nan,pattern,0,4.64353635936e-06,nan,pattern,0,2.61215229602e-07
white sleeveless wedding dress with aframe skirt and lace overlay,nan,aframe,0,0.00494729831282,nan,aframe,0,3.14310751513e-05
men's blue zip up jacket,nan,',0,1.15428155589e-06,nan,men,0,1.46207991748e-06
black leather zip up jacket,nan,leather,0,3.12296239715e-08,nan,leather,0,5.29274507356e-09
purple tube top tulip dress,nan,tulip,0,9.23370454532e-07,nan,tulip,0,2.0289262867e-08
blue 2 door refrigerator,nan,2,0,0.0155430368554,nan,2,0,0.000817765050879
white blazer,nan,blazer,0,2.63983981934e-07,nan,blazer,0,1.74056210746e-06
black stroller,nan,stroller,0,6.40503568149e-07,nan,stroller,0,2.76055337592e-06
white button up blouse,nan,white,0,1.932903458e-08,nan,blouse,0,6.07603954933e-09
women's gray and silver platform stiletto,nan,platform,0,0.00014548936178,nan,platform,0,8.70697711897e-07
black leather wallet,nan,leather,0,9.86522375791e-08,nan,wallet,0,1.41370216039e-07
gray pants,nan,gray,0,7.91691719541e-08,nan,gray,0,1.68947056537e-08
saddle tan and coral bright pink leather rolled handle satchel handbag,nan,saddle,0,6.1688898202e-05,nan,saddle,0,6.04022785454e-06
blue denim jeans,nan,denim,0,5.00307278876e-09,nan,denim,0,2.29894387966e-10
gold framed ray ban aviator sunglasses,ray ban,ray ban,1,0.998710101851,aviator ,aviator,0,0.129810556407
brown table lamp,nan,brown,0,1.10498369336e-07,nan,lamp,0,3.25430171231e-07
black and white stripe collared shirt,nan,collared,0,2.6466033085e-07,nan,and,0,5.3493231286e-09
black round compact make up case,nan,round,0,3.32820134452e-06,nan,round,0,1.54868516092e-07
blue white pink and teal rabbits rectangular plastic,nan,rabbits,0,9.56252156227e-05,nan,rabbits,0,4.03671908201e-07
super smoothies recipe book by berge and chacko,nan,super,0,0.456784066611,nan,smoothies,0,0.000490544035725
clear glass perfume bottle,nan,clear,0,5.99327191306e-05,nan,clear,0,8.61943557639e-06
brown leather zip up jacket with pockets,nan,brown,0,1.93254982718e-08,nan,pockets,0,7.73934675174e-08
women's black sequin velvet dress,nan,sequin,0,1.70952260829e-06,nan,sequin,0,9.03657366045e-08
baby's black and stainless steel stroller,nan,steel,0,0.000108678944211,nan,baby,0,1.29908960921e-07
women's black leather wedge heel elastic side boot,nan,side,0,5.44724276649e-06,nan,',0,7.54485233862e-08
blue and black push lawn mower,nan,push,0,0.000728962773719,nan,push,0,1.95447608033e-06
silver analog wrist watch,nan,analog,0,0.00356530692321,nan,analog,0,0.000110651799783
women's gray leather shoulder bag,nan,',0,1.15097942947e-06,nan,',0,7.46998700615e-08
blue robe,nan,robe,0,2.29616134653e-07,nan,robe,0,1.05220143458e-06
white wooden table,nan,white,0,1.1049977009e-07,nan,white,0,1.4756939342e-08
gold framed rayban aviators,rayban,rayban,1,0.974767476247,nan,aviators,0,0.0536080829294
clear glass table,nan,clear,0,0.000340651329784,nan,clear,0,2.50977808927e-05
women's black and brown polka dot tank dress,nan,',0,1.35145023989e-06,nan,',0,7.54484802583e-08
black and white long sleeved shirt,nan,and,0,1.54970086554e-08,nan,and,0,5.17161613865e-09
blue ny tigers 1957 university long sleeved shirt,nan,1957,0,0.000168066864004,nan,tigers,0,0.00974522275047
black leather michael kors handbag,michael kors,michael kors,1,0.999795095083,nan,handbag,0,2.33917843752e-07
girl's black tank ruffled long dress,nan,girl,0,2.64366665096e-06,nan,girl,0,5.85790682302e-06
black michael kors belt buckle detail hobo handbag,michael kors,michael kors,1,0.999830875937,nan,kors,0,5.58188781032e-07
black metal drammer decor,nan,drammer,0,0.03094460252,nan,drammer,0,0.000107414244105
white see through long sleeve shirt,nan,see,0,1.10028108897e-05,nan,see,0,6.20124811481e-07
grey leather handbag,nan,grey,0,1.06894398754e-07,nan,handbag,0,1.93842429187e-08
black leather shoulder bag,nan,leather,0,2.32463647275e-07,nan,leather,0,1.4713407635e-08
silver framed aviator sunglasses,nan,aviator,0,2.71655897449e-05,nan,aviator,0,0.000177691998066
brown cardboard box with black print,nan,cardboard,0,7.5189790293e-06,nan,print,0,1.43324345577e-06
white and black poker chips,nan,poker,0,3.77250837368e-05,nan,poker,0,2.76184235154e-07
white and grey nike sneakers,nike,nike,1,0.999889136051,nan,nike,0,1.37805103626e-06
pink textile,nan,pink,0,3.92277287763e-09,nan,textile,0,8.76900603984e-10
women's yellow brown and black scoop neck short sleeve dress,nan,',0,1.15417733733e-06,nan,',0,7.4711812271e-08
black crew neck long sleeved flutter shirt,nan,flutter,0,1.08460786535e-06,nan,flutter,0,2.28501616661e-08
women's blue and white scoop neck allover sequin boxy cropped long sleeve shirt,nan,',0,1.15417190047e-06,nan,',0,7.47117886457e-08
women's white blouse,nan,',0,1.4048354612e-06,nan,blouse,0,4.56313979819e-07
black and white striped textile,nan,striped,0,1.3238828297e-07,nan,and,0,5.34959279898e-09
oregon white weather controller,oregon,oregon,0,2.28412324377e-05,nan,oregon,0,6.04188260976e-06
red leather slingback kitten heels playboy sandals,playboy,slingback,0,0.0809227478954,nan,slingback,0,0.000108915422802
grey and purple butterfly embossed bar,nan,butterfly,0,1.33317876e-06,nan,embossed,0,1.84030425543e-06
black leather zippered handbag,nan,zippered,0,2.48599685575e-06,nan,zippered,0,1.8782332114e-08
white bottoms,nan,bottoms,0,2.63983824733e-07,nan,bottoms,0,1.74040155665e-06
red bikbok m formal shirt,bikbok,bikbok,0,0.0443706621284,nan,m,0,0.00108276563018
hyper logo,hyper,hyper,0,0.000277352904986,nan,hyper,0,5.5810121605e-06
black gray and white star crew neck t-shirt,nan,star,0,5.49481455526e-05,nan,star,0,5.54508815027e-07
black tank dress,nan,tank,0,6.14569734487e-08,nan,tank,0,2.65655584678e-09
black white and gray plaid collared long sleeve shirt,nan,plaid,0,1.985326455e-06,nan,plaid,0,7.18878606546e-08
blue lacoste windbreaker,lacoste,lacoste,1,0.999991646727,nan,windbreaker,0,0.0348201249078
jimmy choo eau de parfum 60 ml,jimmy choo,choo,0,0.0647108105919,nan,parfum,0,0.0991406199768
gray metal padlock,nan,metal,0,4.20421743485e-05,nan,metal,0,1.24684354508e-06
purple skirt,nan,purple,0,4.39387039121e-08,nan,purple,0,4.00737619605e-09
girl baby doll toy,nan,girl,0,0.000249322735237,nan,girl,0,2.44632029e-05
black and red Cytec velcro sport shoes,Cytec,Cytec,0,0.110741051006,nan,Cytec,0,4.60625328369e-05
silver embroidered black platform boots,nan,platform,0,0.000500949395113,nan,embroidered,0,6.54811610306e-06
blue high heel shoes with metal spikes,nan,metal,0,6.75528496019e-07,nan,spikes,0,8.05797295402e-08
women's black skirt,nan,',0,1.89556130748e-06,nan,',0,7.89041895119e-08
black and orange led flashlight,nan,led,0,0.00200962147553,nan,flashlight,0,8.48396743333e-07
silver and brown tandberg electronic device,tandberg ,tandberg,0,0.361103849136,nan,tandberg,0,0.000112581582611
woman in black coat,nan,woman,0,0.00528628248705,nan,woman,0,7.9263212113e-06
women's white sock,nan,',0,1.40480835992e-06,nan,sock,0,4.56313979808e-07
women's tan patent pumps,nan,patent,0,1.66125776185e-06,nan,',0,7.47120989308e-08
black corleone black line skull floral tattoo epaulette  jacket,corleone,corleone,1,0.783314011741,nan,corleone,0,0.00367859825474
gold leather espadrilles,nan,gold,0,2.9028359459e-06,nan,espadrilles,0,3.14371328587e-07
black car tire,nan,car,0,9.22609883908e-05,nan,car,0,1.52265973278e-06
grey and black trim zippered brown fur lined hooded jacket,nan,trim,0,0.000105098730876,nan,trim,0,6.2868421872e-07
brown and black steering wheel,nan,steering,0,0.000230514284857,nan,steering,0,4.83718646519e-07
blue and grey dumbbell,nan,dumbbell,0,5.55192572042e-07,nan,dumbbell,0,1.17028772935e-07
four past midnight by stephen king,nan,four,0,6.42334605404e-05,nan,four,0,6.2639216235e-06
black 3/4 length sleeve dress,nan,3,0,0.000379276174152,nan,3,0,0.000480903795508
women's white floral blouse,nan,',0,1.07825380643e-06,nan,',0,7.44281512663e-08
gray round plate,nan,round,0,3.53279389916e-06,nan,plate,0,2.89647656673e-07
black baby carrier,nan,baby,0,2.79805134251e-05,nan,baby,0,4.6178595286e-07
silver rimmed givenchy sunglasses,givenchy ,givenchy,1,0.974996728288,nan,givenchy,0,0.0011214949341
pink framed black flash lens wayfarer sunglasses,nan,wayfarer,0,2.09501493383e-05,nan,wayfarer,0,9.94971982695e-06
black laptop on top of brown wooden desktop,nan,laptop,0,2.35521609647e-06,nan,laptop,0,1.09799557191e-07
michael kors red tote bag with silver hardware,michael kors,michael kors,1,0.993742580047,nan,hardware,0,6.42114568378e-07
black glitter fabric slip on shoes,nan,glitter,0,0.000138545485394,nan,glitter,0,6.43948053461e-06
women's grey coat,nan,',0,1.40481176664e-06,nan,',0,7.63034937898e-08
brown wooden cabinet door,nan,cabinet,0,3.08684574371e-06,nan,cabinet,0,8.59894917176e-08
women's white spaghetti strap laser cutout back tank top with silver sequin trim,nan,laser,0,1.26644428511e-06,top ,spaghetti,0,1.48653717938e-07
black wool hooded zipper jacket,nan,wool,0,0.000101331252247,nan,wool,0,6.50533999949e-06
brown wooden manual laundry drier,nan,manual,0,7.84632097616e-06,nan,manual,0,3.16129261228e-07
black and white asus laptop computer,asus,asus,1,0.999665693783,nan,asus,0,6.12322875717e-06
